Ticker,CompanyName,LineItem,Year,Quarter,WebFiscalPeriod,OutputOrField,NumberOnly,LineSequence,Category,WebNumberFormat,QuarterEndDate,PeriodType,iDataType,Sector,Industry,SubIndustry,UpdateDate,LTCode,Currency,UIC,Period,Restatement,InSncUpdateDate,Scaler
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2014,1Q,1Q14,A,-151.1601412,33,IS,B,3/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/15/2014,IS_P_109-BY,,I_387-108-BY,Q1,0,5/15/2014,
AAP,Advance Auto Parts Inc,EBIT,2014,2Q,2Q14,A,240.673,31,IS,N,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2014,IS_P_109,USD,I_387-108,Q2,0,8/14/2014,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2014,2Q,2Q14,A,0.102514507,32,IS,P,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2014,IS_P_109-M,,I_387-108-M,Q2,0,8/14/2014,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2014,2Q,2Q14,A,-231.2301579,33,IS,B,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2014,IS_P_109-BY,,I_387-108-BY,Q2,0,8/14/2014,
AAP,Advance Auto Parts Inc,EBIT,2014,3Q,3Q14,A,209.158,31,IS,N,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/6/2014,IS_P_109,USD,I_387-108,Q3,0,11/6/2014,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2014,3Q,3Q14,A,0.091357073,32,IS,P,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/6/2014,IS_P_109-M,,I_387-108-M,Q3,0,11/6/2014,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2014,3Q,3Q14,A,-209.507079,33,IS,B,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/6/2014,IS_P_109-BY,,I_387-108-BY,Q3,0,11/6/2014,
AAP,Advance Auto Parts Inc,EBIT,2014,4Q,4Q14,A,146.077,31,IS,N,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,IS_P_109,USD,I_387-108,Q4,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2014,4Q,4Q14,A,0.065294302,32,IS,P,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,IS_P_109-M,,I_387-108-M,Q4,0,2/12/2015,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2014,4Q,4Q14,A,8.116488357,33,IS,B,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,IS_P_109-BY,,I_387-108-BY,Q4,0,2/12/2015,
AAP,Advance Auto Parts Inc,EBIT,2014,FY,2014,A,851.71,31,IS,N,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,IS_P_109,USD,I_387-108,FY,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2014,FY,2014,A,0.086521945,32,IS,P,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,IS_P_109-M,,I_387-108-M,FY,0,2/12/2015,
AAP,Advance Auto Parts Inc,EBIT,2015,1Q,1Q15,A,262.528,31,IS,N,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/21/2015,IS_P_109,USD,I_387-108,Q1,0,5/21/2015,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2015,1Q,1Q15,A,0.086408119,32,IS,P,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/21/2015,IS_P_109-M,,I_387-108-M,Q1,0,5/21/2015,
AAP,Advance Auto Parts Inc,EBIT,2015,2Q,2Q15,A,257.049,31,IS,N,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2015,IS_P_109,USD,I_387-108,Q2,0,8/13/2015,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2015,2Q,2Q15,A,0.1084578,32,IS,P,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2015,IS_P_109-M,,I_387-108-M,Q2,0,8/13/2015,
AAP,Advance Auto Parts Inc,EBIT,2015,3Q,3Q15,A,205.525,31,IS,N,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2015,IS_P_109,USD,I_387-108,Q3,0,11/12/2015,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2015,3Q,3Q15,A,0.089545456,32,IS,P,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2015,IS_P_109-M,,I_387-108-M,Q3,0,11/12/2015,
AAP,Advance Auto Parts Inc,EBIT,2015,4Q,4Q15,A,100.678,31,IS,N,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,IS_P_109,USD,I_387-108,Q4,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2015,4Q,4Q15,A,0.049508617,32,IS,P,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,IS_P_109-M,,I_387-108-M,Q4,0,2/11/2016,
AAP,Advance Auto Parts Inc,EBIT,2015,FY,2015,A,825.78,31,IS,N,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,IS_P_109,USD,I_387-108,FY,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2015,FY,2015,A,0.084808306,32,IS,P,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,IS_P_109-M,,I_387-108-M,FY,0,2/11/2016,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2015,FY,2015,A,-17.1363921,33,IS,B,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,IS_P_109-BY,,I_387-108-BY,FY,0,2/11/2016,
AAP,Advance Auto Parts Inc,EBIT,2016,1Q,1Q16,A,270.999,31,IS,N,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2016,IS_P_109,USD,I_387-108,Q1,0,5/19/2016,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2016,1Q,1Q16,A,0.090946037,32,IS,P,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2016,IS_P_109-M,,I_387-108-M,Q1,0,5/19/2016,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2016,1Q,1Q16,A,45.37917463,33,IS,B,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2016,IS_P_109-BY,,I_387-108-BY,Q1,0,5/19/2016,
AAP,Advance Auto Parts Inc,EBIT,2016,2Q,2Q16,A,216.684,31,IS,N,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/16/2016,IS_P_109,USD,I_387-108,Q2,0,8/16/2016,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2016,2Q,2Q16,A,0.096041274,32,IS,P,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/16/2016,IS_P_109-M,,I_387-108-M,Q2,0,8/16/2016,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2016,2Q,2Q16,A,-124.1652669,33,IS,B,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/16/2016,IS_P_109-BY,,I_387-108-BY,Q2,0,8/16/2016,
AAP,Advance Auto Parts Inc,EBIT,2016,3Q,3Q16,A,193.768,31,IS,N,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2016,IS_P_109,USD,I_387-108,Q3,0,11/14/2016,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2016,3Q,3Q16,A,0.086162958,32,IS,P,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2016,IS_P_109-M,,I_387-108-M,Q3,0,11/14/2016,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2016,3Q,3Q16,A,-33.82497845,33,IS,B,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2016,IS_P_109-BY,,I_387-108-BY,Q3,0,11/14/2016,
AAP,Advance Auto Parts Inc,EBIT,2016,4Q,4Q16,A,106.147,31,IS,N,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109,USD,I_387-108,Q4,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2016,4Q,4Q16,A,0.05096138,32,IS,P,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109-M,,I_387-108-M,Q4,0,2/21/2017,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2016,4Q,4Q16,A,14.52763394,33,IS,B,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109-BY,,I_387-108-BY,Q4,0,2/21/2017,
AAP,Advance Auto Parts Inc,EBIT,2016,FY,2016,A,787.598,31,IS,N,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109,USD,I_387-108,FY,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2016,FY,2016,A,0.082318606,32,IS,P,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109-M,,I_387-108-M,FY,0,2/21/2017,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2016,FY,2016,A,-24.89699571,33,IS,B,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,IS_P_109-BY,,I_387-108-BY,FY,0,2/21/2017,
AAP,Advance Auto Parts Inc,EBIT,2017,1Q,1Q17,A,179.78,31,IS,N,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/24/2017,IS_P_109,USD,I_387-108,Q1,0,5/24/2017,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2017,1Q,1Q17,A,0.062190397,32,IS,P,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/24/2017,IS_P_109-M,,I_387-108-M,Q1,0,5/24/2017,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2017,1Q,1Q17,A,-287.556398,33,IS,B,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/24/2017,IS_P_109-BY,,I_387-108-BY,Q1,0,5/24/2017,
AAP,Advance Auto Parts Inc,EBIT,2017,2Q,2Q17,A,146.711,31,IS,N,6/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/15/2017,IS_P_109,USD,I_387-108,Q2,0,8/15/2017,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2017,2Q,2Q17,A,0.064809493,32,IS,P,6/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/15/2017,IS_P_109-M,,I_387-108-M,Q2,0,8/15/2017,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2017,2Q,2Q17,A,-312.3178039,33,IS,B,6/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/15/2017,IS_P_109-BY,,I_387-108-BY,Q2,0,8/15/2017,
AAP,Advance Auto Parts Inc,EBIT,2017,3Q,3Q17,A,156.569,31,IS,N,9/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2017,IS_P_109,USD,I_387-108,Q3,0,11/14/2017,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2017,3Q,3Q17,A,0.071747151,32,IS,P,9/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2017,IS_P_109-M,,I_387-108-M,Q3,0,11/14/2017,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2017,3Q,3Q17,A,-144.1580774,33,IS,B,9/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2017,IS_P_109-BY,,I_387-108-BY,Q3,0,11/14/2017,
AAP,Advance Auto Parts Inc,EBIT,2017,4Q,4Q17,A,87.152,31,IS,N,12/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109,USD,I_387-108,Q4,0,2/21/2018,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2017,4Q,4Q17,A,0.042784781,32,IS,P,12/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109-M,,I_387-108-M,Q4,0,2/21/2018,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2017,4Q,4Q17,A,-81.76599076,33,IS,B,12/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109-BY,,I_387-108-BY,Q4,0,2/21/2018,
AAP,Advance Auto Parts Inc,EBIT,2017,FY,2017,A,570.212,31,IS,N,12/31/2017,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109,USD,I_387-108,FY,0,2/21/2018,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2017,FY,2017,A,0.060830503,32,IS,P,12/31/2017,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109-M,,I_387-108-M,FY,0,2/21/2018,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2017,FY,2017,A,-214.8810276,33,IS,B,12/31/2017,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,IS_P_109-BY,,I_387-108-BY,FY,0,2/21/2018,
AAP,Advance Auto Parts Inc,EBIT,2018,1Q,1Q18,A,198.241,31,IS,N,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2018,IS_P_109,USD,I_387-108,Q1,0,5/22/2018,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2018,1Q,1Q18,A,0.068981032,32,IS,P,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2018,IS_P_109-M,,I_387-108-M,Q1,0,5/22/2018,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2018,1Q,1Q18,A,67.90634582,33,IS,B,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2018,IS_P_109-BY,,I_387-108-BY,Q1,0,5/22/2018,
AAP,Advance Auto Parts Inc,EBIT,2018,2Q,2Q18,A,167.541,31,IS,N,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2018,IS_P_109,USD,I_387-108,Q2,0,8/14/2018,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2018,2Q,2Q18,A,0.07200948,32,IS,P,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2018,IS_P_109-M,,I_387-108-M,Q2,0,8/14/2018,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2018,2Q,2Q18,A,71.99986345,33,IS,B,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2018,IS_P_109-BY,,I_387-108-BY,Q2,0,8/14/2018,
AAP,Advance Auto Parts Inc,EBIT,2018,3Q,3Q18,A,154.241,31,IS,N,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/13/2018,IS_P_109,USD,I_387-108,Q3,0,11/13/2018,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2018,3Q,3Q18,A,0.067798778,32,IS,P,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/13/2018,IS_P_109-M,,I_387-108-M,Q3,0,11/13/2018,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2018,3Q,3Q18,A,-39.48372551,33,IS,B,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/13/2018,IS_P_109-BY,,I_387-108-BY,Q3,0,11/13/2018,
AAP,Advance Auto Parts Inc,EBIT,2018,4Q,4Q18,A,84.252,31,IS,N,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109,USD,I_387-108,Q4,0,2/19/2019,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2018,4Q,4Q18,A,0.040023334,32,IS,P,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109-M,,I_387-108-M,Q4,0,2/19/2019,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2018,4Q,4Q18,A,-27.61446925,33,IS,B,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109-BY,,I_387-108-BY,Q4,0,2/19/2019,
AAP,Advance Auto Parts Inc,EBIT,2018,FY,2018,A,604.275,31,IS,N,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109,USD,I_387-108,FY,0,2/19/2019,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2018,FY,2018,A,0.063073075,32,IS,P,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109-M,,I_387-108-M,FY,0,2/19/2019,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2018,FY,2018,A,22.42571442,33,IS,B,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,IS_P_109-BY,,I_387-108-BY,FY,0,2/19/2019,
AAP,Advance Auto Parts Inc,EBIT,2019,1Q,1Q19,A,207.94,31,IS,N,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2019,IS_P_109,USD,I_387-108,Q1,0,5/22/2019,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2019,1Q,1Q19,A,0.07043952,32,IS,P,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2019,IS_P_109-M,,I_387-108-M,Q1,0,5/22/2019,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2019,1Q,1Q19,A,14.58488681,33,IS,B,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2019,IS_P_109-BY,,I_387-108-BY,Q1,0,5/22/2019,
AAP,Advance Auto Parts Inc,EBIT,2019,2Q,2Q19,A,170.772,31,IS,N,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2019,IS_P_109,USD,I_387-108,Q2,0,8/13/2019,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2019,2Q,2Q19,A,0.073222122,32,IS,P,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2019,IS_P_109-M,,I_387-108-M,Q2,0,8/13/2019,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2019,2Q,2Q19,A,12.12641793,33,IS,B,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2019,IS_P_109-BY,,I_387-108-BY,Q2,0,8/13/2019,
AAP,Advance Auto Parts Inc,EBIT,2019,3Q,3Q19,A,172.328,31,IS,N,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2019,IS_P_109,USD,I_387-108,Q3,0,11/12/2019,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2019,3Q,3Q19,A,0.074532915,32,IS,P,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2019,IS_P_109-M,,I_387-108-M,Q3,0,11/12/2019,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2019,3Q,3Q19,A,67.34136825,33,IS,B,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2019,IS_P_109-BY,,I_387-108-BY,Q3,0,11/12/2019,
AAP,Advance Auto Parts Inc,EBIT,2019,4Q,4Q19,A,126.139,31,IS,N,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109,USD,I_387-108,Q4,0,2/18/2020,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2019,4Q,4Q19,A,0.059707547,32,IS,P,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109-M,,I_387-108-M,Q4,0,2/18/2020,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2019,4Q,4Q19,A,196.8421302,33,IS,B,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109-BY,,I_387-108-BY,Q4,0,2/18/2020,
AAP,Advance Auto Parts Inc,EBIT,2019,FY,2019,A,677.18,31,IS,N,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109,USD,I_387-108,FY,0,2/18/2020,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2019,FY,2019,A,0.069747635,32,IS,P,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109-M,,I_387-108-M,FY,0,2/18/2020,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2019,FY,2019,A,66.74560364,33,IS,B,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,IS_P_109-BY,,I_387-108-BY,FY,0,2/18/2020,
AAP,Advance Auto Parts Inc,EBIT,2020,1Q,1Q20,A,78.425,31,IS,N,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2020,IS_P_109,USD,I_387-108,Q1,0,5/19/2020,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2020,1Q,1Q20,A,0.029069099,32,IS,P,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2020,IS_P_109-M,,I_387-108-M,Q1,0,5/19/2020,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2020,1Q,1Q20,A,-413.70421,33,IS,B,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2020,IS_P_109-BY,,I_387-108-BY,Q1,0,5/19/2020,
AAP,Advance Auto Parts Inc,EBIT,2020,2Q,2Q20,A,262.845,31,IS,N,6/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/18/2020,IS_P_109,USD,I_387-108,Q2,0,8/18/2020,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2020,2Q,2Q20,A,0.105079996,32,IS,P,6/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/18/2020,IS_P_109-M,,I_387-108-M,Q2,0,8/18/2020,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2020,2Q,2Q20,A,318.5787433,33,IS,B,6/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/18/2020,IS_P_109-BY,,I_387-108-BY,Q2,0,8/18/2020,
AAP,Advance Auto Parts Inc,EBIT,2020,3Q,3Q20,A,256.811,31,IS,N,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/10/2020,IS_P_109,USD,I_387-108,Q3,0,11/10/2020,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2020,3Q,3Q20,A,0.101030006,32,IS,P,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/10/2020,IS_P_109-M,,I_387-108-M,Q3,0,11/10/2020,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2020,3Q,3Q20,A,264.9709056,33,IS,B,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/10/2020,IS_P_109-BY,,I_387-108-BY,Q3,0,11/10/2020,
AAP,Advance Auto Parts Inc,EBIT,2020,4Q,4Q20,A,151.826,31,IS,N,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2021,IS_P_109,USD,I_387-108,Q4,0,2/16/2021,Mn
AAP,Advance Auto Parts Inc,  Margin - EBIT,2020,4Q,4Q20,A,0.064193484,32,IS,P,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2021,IS_P_109-M,,I_387-108-M,Q4,0,2/16/2021,
AAP,Advance Auto Parts Inc,  Change in BPS - EBIT,2020,4Q,4Q20,A,44.85937277,33,IS,B,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2021,IS_P_109-BY,,I_387-108-BY,Q4,0,2/16/2021,
AAP,Advance Auto Parts Inc,EBIT,2020,FY,2020,A,749.907,31,IS,N,12/31/2020,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2021,IS_P_109,USD,I_387-108,FY,0,2/16/2021,Mn
